65,240,150,180,210,240,208.15384615384616,0.12353337718123396,33,150,0,0,0,0,11.153846153846153,2.420778070887518,5,11,28,2,80,15,11,10,38,10,-6.368380993462165E-7,626,1.0,0.0,0.28110599078341014,0.30210501966227155,0.3368421052631579,0.3179731981678219,0.22085593538603973,78.40588235294118,0.0,16.650000000000002,27.546391752577318,39.839506172839506,29.310076962840096,0.5603798424972779,11886.0,710,200822,11886.0,710,710,804,13056.0,710,710,22093,12179.0,710
14,240,180,210,240,240,222.85714285714286,0.09805806756909198,9,50,0,0,0,0,5.357142857142857,2.6034165586355518,2,3,2,15,60,20,2,15,8,10,-0.08877714489142186,4,1.0,0.0,0.23636363636363636,0.28,0.3246753246753247,0.3203419371226718,0.6200624118935161,10.272727272727273,0.0,2.8571428571428568,4.2105263157894735,6.105263157894737,4.489433298362629,0.5239932970094073,606.0,107,13689,606.0,107,107,109,846.0,107,107,2807,684.0,107
53,210,120,120,150,180,156.79245283018867,0.1688666507368448,20,0,0,0,0,0,0.0,0.0,4,1,1,10,20,15,5,10,33,15,-1.6992461553436785E-6,409,1.0,0.38775470219435737,0.4727799420637299,0.5026178010471204,0.5392358727979867,0.5127431400257355,0.1326902113538101,129.4796238244514,5.0,41.66265060240964,65.3225806451613,87.34042553191489,64.41470564475388,0.4719294805626164,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0
41,240,120,120,150,180,157.3170731707317,0.18732121456374207,16,45,0,0,0,0,1.951219512195122,4.452000954627032,23,5,15,14,15,15,8,35,23,10,-5.6115305730214446E-6,211,1.0,0.0,0.0,0.08888888888888889,0.17857142857142858,0.1365684484005451,1.52490600744618,3.0,0.0,0.0,0.6666666666666666,1.2000000000000002,0.7411593470066503,0.991046928348823,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0
34,240,180,180,210,240,209.11764705882354,0.12294347919268744,17,70,0,0,0,0,7.794117647058823,2.212379809504307,34,11,1,12,45,10,5,30,19,10,-4.950372515531794E-5,195,1.0,0.0,0.0,0.0,0.0,0.0952791461412151,2.480605672092494,2.0,0.0,0.0,0.0,0.0,0.26964969896004376,2.1043303891379326,3.0,232,9207,3.0,232,232,237,98.0,232,232,2673,44.0,232
61,240,120,180,210,240,206.0655737704918,0.1249740091798191,32,165,0,0,0,0,3.360655737704918,6.390616261726258,20,19,18,10,80,20,14,20,38,15,-9.394524758236605E-6,234,1.0,0.0,0.12380952380952381,0.16483516483516483,0.2222222222222222,0.2010197350286847,0.7799156474554567,6.409090909090909,0.0,1.6363636363636362,2.5,3.2,2.49479408212468,0.5080058422934599,341.0,306,108172,341.0,306,306,316,938.0,306,306,6454,446.0,306
33,240,180,180,210,240,211.8181818181818,0.1204778441855639,18,0,0,0,0,0,0.0,0.0,26,4,2,4,10,30,2,20,24,15,-6.672416633262547E-7,733,1.0,0.0,0.21481481481481482,0.2337092731829574,0.25811965811965815,0.2470772416819177,0.2786288620233842,69.71581769436997,0.0,12.585365853658535,19.17808219178082,28.512820512820515,21.211177104795095,0.5610533861713237,10795.0,853,204305,10795.0,853,853,12863,12600.0,853,853,26646,11362.0,853
52,240,120,120,150,180,150.0,0.17541160386140583,18,50,0,0,0,0,1.4423076923076923,5.280993172584953,16,10,17,5,20,10,9,15,21,10,-8.727246043596512E-6,205,0.6666666666666666,0.0,0.2351233671988389,0.2689655172413793,0.329004329004329,0.2840710256224732,0.3140499552976923,21.542857142857144,0.0,4.461538461538462,6.869565217391305,9.473684210526315,7.19219848060386,0.5369497460313126,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0
38,240,150,180,210,210,201.31578947368422,0.127496221231442,20,165,0,0,0,0,8.026315789473685,3.446406975783685,54,16,4,13,15,25,8,15,20,10,-3.2767408396970164E-7,840,1.0,0.0,0.18136589778380824,0.19913419913419914,0.22759601706970128,0.21785538900791696,0.37164023895625214,51.15501519756839,0.0,7.828571428571429,12.641509433962264,19.825242718446603,14.44529383715493,0.6029805648463066,19447.0,953,249263,19447.0,953,953,1063,21563.0,953,953,20398,20056.0,953
78,240,150,180,210,240,208.07692307692307,0.13330491483994686,40,90,0,0,0,0,2.5641025641025643,4.773887304912003,6,24,6,10,10,10,14,25,54,15,-2.1606512952029527E-7,660,1.0,0.0,0.14431372549019608,0.16809116809116809,0.20588235294117646,0.19072526807560292,0.4608002880198086,22.962962962962962,0.0,4.0,5.9411764705882355,8.692307692307692,6.637891317065544,0.5416050988622075,2881.0,668,236167,2881.0,668,668,690,3406.0,668,668,20654,3086.0,668
26,180,120,150,180,180,159.23076923076923,0.1456503713205926,11,0,0,0,0,0,0.0,0.0,4,1,17,15,15,5,3,20,21,15,-7.555355254692913E-7,596,1.0,0.0,0.0,0.07333333333333333,0.16666666666666666,0.13368887322069184,1.509361081098212,4.0,0.0,0.0,0.6666666666666666,1.0,0.6918276943478233,1.0089572055746876,8.0,613,69433,8.0,613,613,613,50.0,613,613,21478,15.0,613
75,210,120,120,150,180,146.0,0.16888805487586236,26,160,0,0,0,0,8.0,3.318194790344091,20,1,4,7,25,20,23,10,34,10,-0.48037696075391995,15,1.0,0.0,0.0,0.08333333333333333,0.19444444444444445,0.14651582872561528,1.4389050450276857,3.0,0.0,0.0,0.5714285714285714,1.3333333333333333,0.7200359375138137,1.1128514883008371,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0
64,240,180,180,210,240,208.125,0.11359928119746389,35,145,0,0,0,0,6.484375,3.307245374901436,5,6,9,11,30,15,18,35,45,15,-2.0542401439210926E-7,829,1.0,0.0,0.15820524763235522,0.17696629213483145,0.21,0.1982213187925392,0.4301162578860735,34.12658227848102,0.0,6.0,9.071428571428571,12.816901408450704,9.977665979274969,0.5490061114156242,11577.0,857,238338,11577.0,857,857,867,12295.0,857,857,26031,11868.0,857
17,240,120,180,210,210,197.64705882352942,0.18813667415808463,9,95,0,0,0,0,15.588235294117647,2.1751370244459767,35,21,18,11,15,10,1,30,10,10,-4.526521341190168E-7,367,1.0,0.14904862579281183,0.19777895293495504,0.2224310776942356,0.2566137566137566,0.24150225083465196,0.3584661405240092,21.6260162601626,1.0,5.259259259259259,7.9375,11.580645161290324,8.676710847423347,0.5011167446554193,10541.0,369,127941,10541.0,369,369,101760,12835.0,369,369,104001,11505.0,369
48,240,150,180,210,210,200.0,0.1346291201783626,26,0,0,0,0,0,0.0,0.0,28,36,32,1,30,15,8,35,31,15,-2.1121422554690874E-6,414,1.0,0.0,0.11083743842364532,0.135632183908046,0.18333333333333332,0.17145576117346112,0.8066523308439854,8.029850746268657,0.0,2.0,2.8888888888888884,3.823529411764706,2.939742418771589,0.49206562512250235,835.0,501,180270,835.0,501,501,540,1571.0,501,501,9609,984.0,501
59,210,120,120,150,180,152.54237288135593,0.16706618781522226,23,40,0,0,0,0,1.7796610169491525,4.412412917565858,17,37,4,5,85,15,15,30,45,15,-9.37013924026911E-6,249,1.0,0.0,0.047619047619047616,0.10606060606060606,0.2,0.16671501212607728,1.3146594001238594,3.0,0.0,0.39999999999999997,1.0,1.3333333333333333,0.8902877256943375,0.7316062982940659,277.0,288,33784,277.0,288,288,317,929.0,288,288,2764,437.0,288
37,240,150,180,210,240,203.51351351351352,0.1459494747730215,19,100,0,0,0,0,7.162162162162162,2.809103849227055,1,3,2,15,30,15,5,0,28,15,-2.4893783068106195E-6,218,1.0,0.0,0.36363636363636365,0.4,0.4412191582002903,0.4125731781064509,0.19997029418196857,42.515625,0.0,11.933333333333334,17.85,24.7,18.479311921932002,0.4909069902438781,2328.0,225,37771,2328.0,225,225,225,2638.0,225,225,5424,2455.0,225
57,240,150,180,210,240,203.1578947368421,0.1355593311083019,29,200,0,0,0,0,4.12280701754386,6.4459307035273286,13,8,6,4,5,20,8,25,27,10,-1.2756226877304934E-4,85,1.0,0.0,0.3,0.34708392603129445,0.3862433862433862,0.35138111708520586,0.29808109609783673,19.555555555555557,0.0,5.052631578947368,7.800000000000001,12.133333333333335,8.713735858007965,0.5487878394822917,406.0,137,53351,406.0,137,137,152,490.0,137,137,3067,444.0,137
77,240,120,120,150,180,150.7792207792208,0.16342520207588537,27,175,0,0,0,0,11.03896103896104,2.936608216985916,8,4,28,5,30,25,14,25,41,10,-7.2012645420535845E-6,193,1.0,0.0,0.0,0.1282051282051282,0.26666666666666666,0.20650039261150369,1.3210976819810285,4.0,0.0,0.0,1.0,1.6,0.972204867442963,0.862559148780846,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0
72,210,120,120,150,180,152.5,0.17271563529266784,26,35,0,0,0,0,0.4861111111111111,8.426149773176357,56,30,9,10,25,15,19,35,47,15,-2.760634787872046E-7,836,0.8,0.0,0.247562893081761,0.26825806451612905,0.29217548620533695,0.2787537290928974,0.1981948952817385,83.13265306122449,0.0,15.625,26.766355140186917,40.69281045751634,29.73697237700537,0.5859554962892813,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0
75,240,120,180,210,240,203.6,0.14694115482369466,39,75,0,0,0,0,1.2666666666666666,7.004944830443872,4,14,6,13,10,15,15,30,35,10,-0.48944930747922294,7,1.0,0.0,0.125,0.16666666666666666,0.25274725274725274,0.21318262818484393,0.8991874017452444,3.6521739130434785,0.0,1.0,1.5555555555555556,2.333333333333333,1.5939305769887666,0.6582290936940252,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0
21,180,120,150,150,180,160.0,0.1336306209562122,7,25,0,0,0,0,1.1904761904761905,4.47213595499958,51,4,9,14,20,20,4,15,11,10,-8.059761320860004E-6,238,1.0,0.0,0.16287878787878787,0.19202898550724637,0.25,0.2281963709171885,0.5854075749094462,11.529411764705882,0.0,2.5714285714285716,4.0,5.461538461538462,4.17875507581698,0.5293034388212505,3684.0,318,84980,3684.0,318,318,534,4246.0,318,318,4699,3854.0,318
46,240,120,180,210,240,206.7391304347826,0.14582869818708163,23,110,0,0,0,0,7.282608695652174,3.025730600563516,21,4,6,14,15,15,13,30,30,15,-7.5290670928721E-6,221,1.0,0.49745707454901106,0.6062415412785607,0.6467501490757305,0.6902732882750514,0.6546912844233689,0.11226407148330736,109.00952380952381,2.0,50.959999999999994,69.75471698113208,87.13669064748201,66.66810516030534,0.3775398595928009,19146.0,242,66096,19146.0,242,242,22802,20109.0,242,242,24080,19455.0,242
72,240,150,180,210,240,208.33333333333334,0.13552859476877918,36,0,0,0,0,0,0.0,0.0,47,7,5,6,20,10,15,30,32,10,-2.1832750956753313E-7,881,1.0,0.34200466488243,0.4298955173576003,0.4527796234772979,0.4771535580524345,0.4600068367601662,0.12897679481250066,234.01777777777778,4.0,68.60810810810811,104.39148936170213,143.04643962848297,106.53601236752075,0.4752455990708859,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0
31,180,120,120,150,180,153.8709677419355,0.15456862550244665,11,120,0,0,0,0,8.064516129032258,3.3983525420415113,5,3,2,11,30,25,2,10,16,10,-1.280349394470496E-7,953,1.0,0.0,0.12598870056497175,0.14285714285714285,0.16996047430830039,0.15848622557764405,0.41638251711117774,26.70539419087137,0.0,4.166666666666667,6.468085106382979,9.466666666666667,7.231418041036537,0.5741732717422598,22621.0,981,249187,22621.0,981,981,1001,30784.0,981,981,19001,25356.0,981
28,240,180,180,210,210,207.85714285714286,0.1015346165133619,15,30,0,0,0,0,1.0714285714285714,5.196152422706631,8,3,1,2,95,20,7,20,13,10,-1.9566173998391584E-5,133,1.0,0.0,0.19,0.2222222222222222,0.2909090909090909,0.24398897710338505,0.47294581870841723,8.923076923076923,0.0,2.2857142857142856,3.3846153846153846,4.833333333333334,3.491576088783667,0.5049681496019817,439.0,147,39720,439.0,147,147,155,606.0,147,147,5188,488.0,147
69,240,150,180,210,240,207.82608695652175,0.15013284617580872,35,210,0,0,0,0,15.942028985507246,2.4266427510703577,26,5,1,5,25,10,13,25,50,15,-2.551020408163262E-5,134,1.0,0.0,0.47293447293447294,0.5163398692810458,0.5576441102756893,0.5183462956688742,0.1612044666311205,48.768,0.0,15.93103448275862,24.04255319148936,33.23529411764706,24.512214609045007,0.4402803106619577,1600.0,159,40429,1600.0,159,159,166,2046.0,159,159,4412,1694.0,159
60,210,120,150,150,180,153.5,0.15177195774881752,21,100,0,0,0,0,3.5833333333333335,4.28633104836041,6,29,6,8,30,15,14,30,39,15,-1.964358271735443E-7,805,1.0,0.2979559118236473,0.3554853413446597,0.3763440860215054,0.4063568010936432,0.3898102433579803,0.16729351670811535,152.31364562118128,2.0,33.01234567901235,54.94964028776979,81.44186046511628,58.48272718629294,0.5548171484782384,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0
13,180,120,150,180,180,161.53846153846155,0.13702375780893486,5,100,0,0,0,0,7.6923076923076925,3.464101615137755,16,15,15,6,30,10,1,35,8,15,-1.428882561370226E-5,186,1.0,0.0,0.20168067226890757,0.23145071982281284,0.2676923076923077,0.24754024419392837,0.3762676668164416,16.271604938271604,0.0,3.6666666666666665,5.7142857142857135,7.953488372093023,5.91978524827761,0.4929682972852232,10884.0,229,52471,10884.0,229,229,4441,13414.0,229,229,5723,11982.0,229
39,180,120,120,150,180,147.69230769230768,0.16828640022295327,14,90,0,0,0,0,8.205128205128204,2.61642946111681,13,1,11,0,10,30,8,30,20,10,-1.6256784032180306E-5,159,1.0,0.0,0.175,0.21904761904761905,0.28888888888888886,0.24770318454095258,0.5596460820700422,10.620689655172415,0.0,2.0,3.0,4.571428571428572,3.345870942935293,0.5764353565241791,497.0,187,48497,497.0,187,187,192,711.0,187,187,3437,553.0,187
19,240,180,210,240,240,222.6315789473684,0.10079908087625458,11,0,0,0,0,0,0.0,0.0,32,1,1,8,40,10,1,30,11,10,-1.209616707290474E-7,675,1.0,0.0,0.16984126984126985,0.1891891891891892,0.21904761904761905,0.20944694015730153,0.4143017496104707,33.952606635071085,0.0,5.675675675675676,9.348837209302324,13.505882352941176,10.072475450025568,0.5737865043999449,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0
12,240,180,210,210,240,217.5,0.0995431498602803,6,0,0,0,0,0,0.0,0.0,7,6,26,9,20,15,1,20,10,15,-4.9340752720594295E-6,234,1.0,0.0,0.045454545454545456,0.1,0.16666666666666666,0.1564034222622235,1.3806074091233882,3.5,0.0,0.5,1.0,1.5,0.9827494958801872,0.7576836397653747,79.0,246,35425,79.0,246,246,253,289.0,246,246,5690,146.0,246
67,240,120,120,150,180,150.44776119402985,0.1806427488749228,24,110,0,0,0,0,4.029850746268656,4.261754502588015,3,11,15,10,35,20,12,20,49,15,-2.008862908522084E-5,165,1.0,0.0,0.204644412191582,0.24431818181818182,0.2858974358974359,0.2647513884036959,0.44638555608710573,16.89156626506024,0.0,3.6842105263157894,5.6000000000000005,7.846153846153847,5.909220890540361,0.5337252942868644,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0
44,240,120,180,210,240,201.13636363636363,0.15765445361672523,21,120,0,0,0,0,14.090909090909092,2.0832067252545245,29,3,38,6,15,20,5,25,25,10,-1.2665895043452755E-6,340,1.0,0.3062200956937799,0.35645933014354064,0.38653846153846155,0.42071611253196933,0.4020674603284977,0.19422563860303416,65.8118811881188,2.0,16.29268292682927,26.11111111111111,37.21212121212121,27.19415263272856,0.51133346510324,4889.0,348,61711,4889.0,348,348,353,5435.0,348,348,10711,5112.0,348
67,240,120,120,150,180,154.92537313432837,0.1757548646879858,24,120,0,0,0,0,7.91044776119403,3.2800897798755666,1,28,10,0,90,15,12,35,51,15,-5.781015146259684E-5,181,1.0,0.0,0.0,0.0,0.09523809523809523,0.11729399748880269,2.2249907546247654,3.0,0.0,0.0,0.0,0.5,0.35884213189407993,1.8608372920380685,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0
63,240,180,180,210,240,214.28571428571428,0.11115554667022041,34,105,0,0,0,0,2.9365079365079363,4.841083012444843,80,4,4,1,5,15,10,25,43,15,-1.3228887605975378E-7,781,1.0,0.0,0.36589643322668564,0.388515406162465,0.42009925558312655,0.39879982620365345,0.150360999154574,149.5337690631808,0.0,34.333333333333336,58.451219512195124,83.05531914893618,60.69047978358783,0.5274366775701972,26135.0,796,111751,26135.0,796,796,848,26777.0,796,796,18051,26362.0,796
44,240,120,180,180,210,190.9090909090909,0.16444092047459055,21,75,0,0,0,0,4.318181818181818,3.7486839796050253,41,13,1,4,95,15,9,35,31,15,-5.253632229983004E-6,271,1.0,0.0,0.0,0.047619047619047616,0.14545454545454545,0.11364924191454799,1.707473293718813,4.0,0.0,0.0,0.39999999999999997,1.0,0.5553791786444846,1.1854611313604095,67.0,274,39835,67.0,274,274,280,738.0,274,274,4244,177.0,274
28,180,120,150,150,180,154.28571428571428,0.15340779190537865,10,120,0,0,0,0,12.857142857142858,2.3710574814303667,8,4,18,0,15,15,2,25,19,15,-7.070619439146077E-7,525,1.0,0.0,0.26482677627715795,0.2853932584269663,0.315527950310559,0.29983057534694335,0.2592833550299255,60.293436293436294,0.0,12.0,19.333333333333332,28.735849056603776,21.161439982602104,0.5658923505630042,25674.0,574,60205,25674.0,574,574,2456,27279.0,574,574,7055,26346.0,574
70,240,120,120,150,180,154.28571428571428,0.1979836631245051,28,45,0,0,0,0,1.6428571428571428,4.763003293938796,48,8,29,2,35,20,16,25,36,10,-1.0151805222429709E-6,608,1.0,0.0,0.052100840336134456,0.08823529411764706,0.14285714285714285,0.12378154235287049,1.2540688997955367,4.0,0.0,0.6666666666666666,1.0,1.4166666666666665,1.0325909991526667,0.6581279923624052,2763.0,669,235377,2763.0,669,669,1063,4367.0,669,669,19724,3657.0,669
64,240,120,120,150,180,152.34375,0.17854109632497242,24,0,0,0,0,0,0.0,0.0,11,3,4,11,20,10,17,20,41,15,-4.605052294973861E-5,121,1.0,0.0,0.0,0.1111111111111111,0.16666666666666666,0.14061801018634804,1.2683045380717834,3.0,0.0,0.0,0.8,1.4,0.8464276683644273,0.8376449623839681,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0
63,240,120,180,210,240,204.28571428571428,0.15224853886068002,32,115,0,0,0,0,11.825396825396826,2.2427959732792813,19,14,38,5,60,15,8,35,50,15,-5.198381297072467E-7,587,1.0,0.0,0.27906976744186046,0.30212355212355213,0.3378048780487805,0.3171262029630803,0.21752538687133052,72.75,0.0,15.743589743589743,25.88372093023256,37.007751937984494,27.336401615514532,0.5422836889903943,10862.0,634,168580,10862.0,634,634,700,12799.0,634,634,20257,11704.0,634
52,240,120,120,150,180,158.07692307692307,0.1902016674568669,20,165,0,0,0,0,9.23076923076923,3.155545163324046,3,14,2,3,25,15,8,15,33,15,-5.0503775157193E-5,116,1.0,0.0,0.13333333333333333,0.18382352941176472,0.3,0.22928267788731144,0.8352210597364891,4.272727272727273,0.0,1.1666666666666667,2.0,2.6,1.8444707588895073,0.5591764676467315,274.0,171,28827,274.0,171,171,554,436.0,171,171,2794,329.0,171
22,240,120,120,150,150,147.27272727272728,0.19333900942426946,8,85,0,0,0,0,7.045454545454546,2.811637773950312,3,3,4,8,5,10,5,15,16,15,-1.5662933667475918E-4,130,1.0,0.0,0.0,0.0,0.0,0.07254901960784313,3.1420838983137576,2.0,0.0,0.0,0.0,0.0,0.17675070028011203,2.798255617903435,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0
45,240,180,210,210,240,218.0,0.1062003385577085,24,145,0,0,0,0,8.777777777777779,3.021686291921677,25,3,52,3,10,15,6,15,25,10,-8.742103581592712E-7,496,1.0,0.2633151949872207,0.3471337579617834,0.36996336996337,0.4079939668174962,0.3876773284642342,0.20583902969202975,92.07250755287009,2.0,21.76271186440678,34.86021505376344,48.82539682539683,36.66269765091374,0.5198256663533665,14296.0,547,125771,14296.0,547,547,555,15254.0,547,547,10347,14716.0,547
40,240,150,180,210,240,213.75,0.12626704712594092,21,80,0,0,0,0,5.5,3.206398561554254,6,1,3,6,25,5,11,15,25,15,-5.926709623066175E-6,230,1.0,0.0,0.5868191721132897,0.6243564993564994,0.6643863179074446,0.6275885281325834,0.12851780448016703,104.8093023255814,0.0,43.85507246376811,64.16326530612244,80.18604651162791,61.47955678647855,0.40741526536820627,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0
66,240,120,180,210,240,201.36363636363637,0.15937817704834184,35,55,0,0,0,0,1.2121212121212122,6.0531500064016255,4,9,23,8,45,15,8,5,37,10,-1.1967537834209047E-6,482,1.0,0.2702702702702703,0.3512258064516129,0.37942477876106195,0.4119047619047619,0.3881276921770731,0.16048179683776287,95.77643504531723,2.8,22.262295081967213,36.25263157894737,50.378787878787875,37.57024914297165,0.5224184579326839,7627.0,538,177846,7627.0,538,538,620,8685.0,538,538,16780,7877.0,538
67,240,120,180,210,240,198.80597014925374,0.15823574838063326,32,115,0,0,0,0,7.313432835820896,2.7885722052285873,7,16,6,0,35,20,15,5,29,10,-4.010100993265675E-7,641,1.0,0.0,0.10144927536231885,0.12380952380952381,0.16483516483516483,0.1534531332468843,0.7337011814388309,10.76923076923077,0.0,2.1666666666666665,3.2,4.2926829268292686,3.275189629246899,0.506805565994575,3537.0,675,233370,3537.0,675,675,683,4492.0,675,675,18899,3809.0,675
